Region, stat_length, stat_line_length, stat_line_avg_phones, stat_word_phones, stat_word_avg_chars, tonality_end_rhyme_mean, tonality_end_rhyme_stdev, tonality_repeat_rhyme_mean, tonality_repeat_rhyme_stdev, tfidf_show, tfidf_yea, tfidf_money, tfidf_move, tfidf_go, tfidf_still, tfidf_aint, tfidf_death, tfidf_young, tfidf_littl, tfidf_better, tfidf_black, tfidf_whole, tfidf_rich, tfidf_bout, tfidf_ta, tfidf_real, tfidf_good, tfidf_hit, tfidf_around, tfidf_yo, tfidf_get, tfidf_ya, tfidf_big, tfidf_rock, tfidf_watch, tfidf_game, tfidf_know, tfidf_new, tfidf_world, tfidf_day, tfidf_name, tfidf_tri, tfidf_like, tfidf_die, tfidf_gettin, tfidf_gun, tfidf_wit, tfidf_night, tfidf_yall, tfidf_mean, tfidf_em, tfidf_nigga, tfidf_hard, tfidf_back, tfidf_realli, tfidf_see, tfidf_street, tfidf_homi, tfidf_girl, tfidf_even, tfidf_gon, tfidf_god, tfidf_leav, tfidf_got, tfidf_ever, tfidf_told, tfidf_ass, tfidf_run, tfidf_never, tfidf_let, tfidf_put, tfidf_hand, tfidf_come, tfidf_boy, tfidf_snoop, tfidf_g, tfidf_oh, tfidf_could, tfidf_keep, tfidf_thing, tfidf_smoke, tfidf_head, tfidf_think, tfidf_fuckin, tfidf_pleas, tfidf_love, tfidf_dont, tfidf_feel, tfidf_one, tfidf_ask, tfidf_right, tfidf_done, tfidf_bitch, tfidf_pussi, tfidf_boat, tfidf_wan, tfidf_eye, tfidf_would, tfidf_dogg, tfidf_two, tfidf_start, tfidf_live, tfidf_call, tfidf_way, tfidf_mama, tfidf_damn, tfidf_tell, tfidf_tryna, tfidf_life, tfidf_diamond, tfidf_motherfuck, tfidf_babi, tfidf_peopl, tfidf_yeah, tfidf_beat, tfidf_hold, tfidf_gangsta, tfidf_made, tfidf_look, tfidf_niggaz, tfidf_ride, tfidf_say, tfidf_us, tfidf_uh, tfidf_ill, tfidf_rap, tfidf_give, tfidf_mind, tfidf_fuck, tfidf_high, tfidf_thug, tfidf_cant, tfidf_im, tfidf_want, tfidf_need, tfidf_everi, tfidf_shit, tfidf_hoe, tfidf_turn, tfidf_lil, tfidf_na, tfidf_make, tfidf_song, tfidf_alway, tfidf_take, tfidf_play, tfidf_hey, tfidf_stop, tfidf_stay, tfidf_said, tfidf_man, tfidf_light, tfidf_well, tfidf_drip, tfidf_face, tfidf_caus, tfidf_time, tfidf_everyth, tfidf_dream, tfidf_talk
MW, 55, 7.10909090909, 2.87310966811, 2.85720375107, 3.81074168798, 0.530207737755, 0.426217914302, 0.0791731081453, 0.0921179087171, 1, 2, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 1, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 2, 0, 0, 0, 6, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 6, 2, 0, 0, 1, 0, 0, 0, 1, 1, 0, 16, 0, 0, 2, 0, 0, 0, 15, 0, 0, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 3, 0, 0, 1
MW, 101, 7.76237623762, 3.41578616195, 3.29321382843, 4.07270408163, 0.484873475805, 0.386630471519, 0.133296373219, 0.0771533251228, 2, 0, 3, 0, 1, 1, 3, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 9, 1, 1, 1, 1, 0, 6, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 7, 0, 2, 4, 6, 0, 0, 0, 0, 2, 2, 0, 1, 1, 0, 2, 1, 1, 2, 1, 5, 0, 0, 0, 0, 0, 1, 0, 2, 0, 3, 3, 0, 0, 2, 1, 1, 2, 0, 1, 0, 4, 1, 0, 3, 1, 0, 0, 0, 1, 3, 1, 1, 0, 1, 0, 1, 1, 0, 8, 0, 1, 3, 0, 0, 0, 1, 2, 0, 0, 2, 0, 1, 0, 2, 3, 1, 7, 0, 0, 0, 0, 1, 5, 0, 2, 1, 0, 0, 5, 2, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 1, 0, 1, 3, 1, 0, 1, 1
MW, 108, 8.91666666667, 3.15125427153, 3.11203607353, 3.92834890966, 0.490993229898, 0.432473911737, 0.113912375599, 0.0678794246241, 0, 0, 1, 0, 0, 1, 6, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1, 2, 1, 1, 5, 5, 0, 0, 0, 1, 11, 4, 0, 0, 0, 13, 0, 11, 0, 1, 0, 0, 0, 0, 1, 0, 7, 0, 2, 0, 2, 1, 0, 5, 3, 2, 1, 1, 5, 2, 2, 1, 0, 5, 14, 1, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 0, 13, 0, 3, 2, 1, 4, 2, 1, 4, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 3, 0, 0, 1, 0, 9, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 2, 2, 0, 1, 0, 0, 0, 7, 0, 0, 9, 1, 2, 0, 2, 4, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 4, 1, 0, 1
MW, 28, 8.03571428571, 3.70533268815, 3.62740740741, 4.45333333333, 0.253840856114, 0.370692001093, 0.106165558275, 0.104578679447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MW, 69, 5.20289855072, 3.07016333103, 3.04283054004, 3.71309192201, 0.378026362677, 0.359197657612, 0.0643093005911, 0.094945633829, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 7, 0, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
MW, 45, 7.51111111111, 3.12794960184, 3.12339268051, 3.85207100592, 0.543185555342, 0.462807272336, 0.0828137279861, 0.116263356454, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 18, 0, 3, 0, 1, 0, 0, 1, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MW, 70, 6.31428571429, 2.74350231118, 2.85984848485, 3.50452488688, 0.403288836223, 0.429260478384, 0.0801264754721, 0.0851943270074, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 2, 0, 0, 2, 4, 0, 0, 0, 0, 9, 7, 1, 2, 0, 0, 3, 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 0, 4, 0, 0, 2, 0, 2, 0, 0, 0, 11, 5, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 8, 0, 0, 0, 3, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 2
MW, 75, 5.66666666667, 3.66901434985, 3.50196540881, 4.19764705882, 0.369610806697, 0.272210825164, 0.0891214482335, 0.0978786347943, 1, 0, 0, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 12, 0, 0, 3, 1, 0, 9, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 6, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
MW, 65, 8.06153846154, 3.33072108091, 3.25865384615, 4.01717557252, 0.39737896133, 0.379158820138, 0.140173935243, 0.0869372308713, 2, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 7, 0, 0, 0, 0, 0, 1, 1, 2, 13, 0, 3, 0, 3, 0, 0, 0, 1, 1, 1, 1, 8, 0, 0, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 3, 1, 1, 0, 0, 1, 0, 0, 4, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 2, 1, 0, 3, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 6, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0
MW, 57, 8.0701754386, 3.27722019696, 3.19891304348, 3.94130434783, 0.565219342182, 0.401369311156, 0.12929315218, 0.0641511793086, 0, 0, 0, 0, 0, 1, 3, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 2, 0, 0, 3, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0, 1, 0, 0, 4, 0, 0, 0, 0, 5, 2, 0, 1, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 2, 1, 0, 0, 0
MW, 56, 8.58928571429, 3.0849857236, 2.94074844075, 3.56964656965, 0.561005679693, 0.431825364807, 0.0874065862363, 0.0845190389809, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 25, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 12, 8, 0, 0, 1, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 2, 3, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 2, 0, 0, 1, 1, 0, 1, 0, 3, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 4, 2, 1, 0, 0, 1, 11, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0
MW, 99, 7.86868686869, 3.28550593626, 3.25376344086, 3.96534017972, 0.615043949334, 0.41648342543, 0.163620129799, 0.121099264782, 0, 0, 1, 0, 4, 0, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 4, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 2, 11, 1, 0, 0, 1, 1, 0, 1, 1, 0, 6, 0, 3, 0, 2, 0, 2, 0, 2, 1, 0, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 1, 4, 2, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 2, 0, 3, 0, 0, 0, 7, 3, 0, 0, 0, 0, 0, 3, 0, 0, 4, 9, 1, 0, 0, 4, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 2, 0, 0, 1, 5, 3, 3, 0
MW, 43, 8.09302325581, 3.31424638023, 3.27490421456, 4.00862068966, 0.651764724854, 0.3839882388, 0.0961041872795, 0.0683125989378, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 3, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 11, 5, 0, 0, 0, 4, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 0, 0, 7
MW, 91, 7.02197802198, 3.18859824547, 3.13471570162, 3.98748043818, 0.607021440142, 0.410961958691, 0.113740750406, 0.091148976887, 0, 0, 2, 1, 2, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 4, 0, 1, 0, 0, 0, 5, 1, 1, 1, 0, 0, 0, 0, 3, 4, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 5, 0, 0, 1, 1, 0, 3, 0, 0, 1, 0, 0, 0, 2, 1, 0, 0, 2, 0, 4, 0, 0, 12, 0, 0, 1, 0, 6, 0, 6, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 17, 20, 1, 7, 3, 3, 0, 0, 1, 0, 0, 4, 0, 2, 1, 0, 0, 0, 0, 4, 0, 0, 13, 0, 0, 2, 4, 0, 2, 0, 6, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0
MW, 73, 7.56164383562, 3.23659121827, 3.14609800363, 3.85326086957, 0.554457349423, 0.404048235449, 0.119227442822, 0.0727828476581, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 5, 0, 0, 1, 0, 0, 5, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 2, 3, 2, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 8, 3, 1, 0, 2, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 5, 0, 0, 1, 0
MW, 96, 7.16666666667, 3.17263395362, 3.12274939173, 3.69912790698, 0.510395174179, 0.403099476643, 0.117551183887, 0.0990462733545, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 5, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 1, 1, 4, 0, 0, 1, 0, 3, 1, 0, 5, 1, 4, 1, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 4, 0, 0, 1, 0, 29, 3, 1, 5, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 2, 0, 0, 10, 0, 1, 0, 0, 9, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 24, 3, 3, 0, 8, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 0
MW, 44, 8.86363636364, 2.75344701595, 2.74358974359, 3.60512820513, 0.415972495518, 0.437573271897, 0.107005032828, 0.0506081969112, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 10, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 8, 0, 0, 1, 2, 0, 1, 0, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 8, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MW, 38, 6.26315789474, 3.08465941953, 3.03851540616, 3.78571428571, 0.66048107336, 0.374347111812, 0.113048479863, 0.082551909879, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 5, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MW, 55, 7.87272727273, 3.09878047878, 3.14976415094, 3.86143187067, 0.60807474401, 0.370470690128, 0.169357843201, 0.0797776066545, 0, 0, 0, 0, 4, 0, 7, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 6, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 4, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 19, 0, 0, 1, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0
MW, 67, 7.34328358209, 3.16835230828, 3.11212737127, 3.89430894309, 0.734294871795, 0.375806897248, 0.114532321439, 0.0994482802865, 0, 0, 3, 0, 2, 0, 4, 1, 1, 1, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 3, 3, 0, 0, 1, 0, 3, 1, 0, 0, 0, 5, 3, 2, 0, 0, 0, 1, 0, 0, 1, 7, 0, 2, 0, 1, 0, 1, 1, 1, 1, 0, 0, 7, 0, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 0, 3, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 3, 0, 0, 4, 5, 2, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 6, 1, 0, 0, 2
MW, 44, 7.90909090909, 3.07234233569, 2.9688697318, 3.59195402299, 0.827298963663, 0.301259607335, 0.120389187319, 0.0857416669842, 0, 0, 0, 1, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
MW, 57, 7.15789473684, 3.36905563572, 3.30958230958, 4.07352941176, 0.519893146339, 0.410418737452, 0.116841129552, 0.088800370541, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 3, 0, 2, 0, 2, 3, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 15, 2, 0, 1, 2, 0, 0, 4, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 3, 1, 3, 0, 1, 2, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MW, 38, 6.65789473684, 3.45396825397, 3.16007905138, 3.79051383399, 0.586534537292, 0.472160603594, 0.140205463578, 0.100777075123, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
MW, 53, 5.58490566038, 3.36677148847, 3.29597701149, 3.92905405405, 0.624455337691, 0.400291361859, 0.116022151971, 0.12489717689, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 5, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0
